Age,Fare,Pclass,Sex,Survived,Em_C,Em_Q,Em_S,nCabin,Cab_A,Cab_B,Cab_C,Cab_D,Cab_E,Cab_F,Cab_G,Cab_T,Cab_X,Name_length,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Rare,sameTicket,T_A,T_A4,T_A5,T_AQ3,T_AQ4,T_AS,T_C,T_CA,T_CASOTON,T_FC,T_FCC,T_Fa,T_LINE,T_LP,T_PC,T_PP,T_PPP,T_SC,T_SCA3,T_SCA4,T_SCAH,T_SCOW,T_SCPARIS,T_SCParis,T_SOC,T_SOP,T_SOPP,T_SOTONO2,T_SOTONOQ,T_SP,T_STONO,T_STONO2,T_STONOQ,T_SWPP,T_WC,T_WEP,T_X,Family
31.17666666666667,1.9775472339984959,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
49.0,4.041808390519271,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24.0,3.295836866004329,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,51,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
22.614047619047618,2.0663309725297405,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43.5,3.7471483622379123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
44.0,2.0856720914304723,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35.0,3.279029747687948,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36.0,2.744060638625243,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
30.0,2.0663309725297405,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27.0,3.417726683613366,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
22.0,3.7276000422255353,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
40.0,5.033456237506958,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,25,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.0,3.442819056352975,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,57,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
30.5,1.9530276168241774,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15.85,2.740840023925201,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,27,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
52.7,2.0476928433652555,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
35.0,2.0856720914304723,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24.0,4.174387269895637,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,19,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
34.0,2.667228206581955,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
26.0,2.7788192719904172,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,47,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4.0,3.6635616461296463,2,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,27,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
26.0,2.3513752571634776,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27.0,2.6709850297651974,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
42.0,3.961845018011234,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,28,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
20.0,2.7563132422397203,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
21.0,2.061048420562944,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21.0,2.7788192719904172,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61.0,3.4757109858218045,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
57.0,2.513656063073986,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
21.0,4.356174068347218,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,29,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26.0,2.0663309725297405,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28.6,2.0455356796500372,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80.0,3.4011973816621555,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
51.0,1.9536231841196134,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32.0,3.417726683613366,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,25,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
52.6,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9.0,3.32862668882732,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
28.0,2.5649493574615367,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32.0,2.0700223197633445,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31.0,3.2676659890376327,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,19,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
41.0,3.6810362766529106,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,38,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
33.5,2.7788192719904172,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
20.0,2.061048420562944,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24.0,4.238444906195857,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,20,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.0,3.32862668882732,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
31.4,4.034166299106131,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,15,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0.75,2.957942136638392,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,22,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
48.0,4.340282339965535,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,25,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19.0,2.0663309725297405,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
56.0,3.56953269648137,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,35,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
26.825,2.0215475632609334,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
23.0,2.0215475632609334,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29.061428571428575,2.0663309725297405,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18.0,3.1354942159291497,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,19,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
21.0,2.132188154488383,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20.3,2.0578603336462318,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18.0,1.9095425048844386,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24.0,4.297285406218791,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,25,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
26.994999999999997,2.0663309725297405,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
32.0,2.740840023925201,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
23.0,2.5649493574615367,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
58.0,4.729818490553202,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,26,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
50.0,4.895224442584928,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,29,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
40.0,1.9775472339984959,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47.0,3.2421039509874077,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36.0,2.0143428636837015,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
20.0,2.0700223197633445,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
32.0,4.297285406218791,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
25.0,2.5649493574615367,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25.65833333333333,2.0509134580652977,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43.0,2.0856720914304723,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.4,3.9512437185814275,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,49,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
40.0,3.6635616461296463,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,61,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
31.0,3.9512437185814275,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,22,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
70.0,2.3513752571634776,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.0,2.5649493574615367,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38.6,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18.0,2.0509134580652977,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24.5,2.0856720914304723,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18.0,2.286628460369784,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
43.0,3.8480176754522337,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,39,0,0,0,1,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
36.0,6.238967387173662,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,34,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24.96666666666667,2.0964830075346876,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27.0,4.340282339965535,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,18,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.0,2.221917189926591,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
14.0,3.8480176754522337,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,27,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
60.0,3.6635616461296463,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,33,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
25.0,3.7276000422255353,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
14.0,3.6810362766529106,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
19.0,2.319520869700248,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18.0,2.0535851271346086,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
15.0,5.353456381663085,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,33,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
31.0,4.04305126783455,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,23,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4.0,2.5965001996654262,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,18,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
29.514285714285712,4.034166299106131,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25.0,1.9775472339984959,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60.0,3.279029747687948,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
52.0,2.6026896854443837,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
44.0,2.0856720914304723,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
